game_id,visit,inning,bat_team,outs,batter_id,runner_1b,runner_2b,runner_3b,event,col_7,col_8,team_iter,year,base_state,tagup_success,tagup_runs,re0,next_inning,next_bat_team,next_outs,next_base_state,re1,delta_run_exp,teamname,chosen_runner_strategy,adv_result
ATL202404270,CLE,11,0,1,laurr001,,naylj001,ramij003,9/SF/F9L.3-H;2-3,,brenw002,ATL,2024,011,True,1,0.59,11.0,0.0,2.0,001,1.369,0.779,CLE,"[3, 2]","[1, 1]"
ATL202405190,SDN,2,0,0,tatif002,arral001,kim-h002,,9/F9D.2-3,,,ATL,2024,110,False,0,0.923,2.0,0.0,1.0,101,1.591,0.6679999999999999,SDN,[2],[1]
ATL202405190,SDN,4,0,1,bogax001,machm001,,profj001,7/SF/F78XD+.3-H(UR),,,ATL,2024,101,True,1,0.498,4.0,0.0,2.0,100,1.227,0.7290000000000001,SDN,[3],[1]
ATL202405270,WAS,6,0,1,abrac001,,younj004,senzn001,9/SF/F89XD+.3-H;2-3,,,ATL,2024,011,True,1,0.59,6.0,0.0,2.0,001,1.369,0.779,WAS,"[3, 2]","[1, 1]"
ATL202405280,WAS,7,1,1,kelej001,murps001,,olsom001,7/SF/L7D.3-H,,,ATL,2024,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
ATL202405310,OAK,1,1,1,olsom001,ozunm001,,rilea001,9/SF/F89.3-H,,,ATL,2024,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
ATL202405310,OAK,4,0,1,geloz001,mccak004,,andum001,7/SF/L78XD.3-H,,,ATL,2024,101,True,1,0.498,4.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
ATL202405310,OAK,6,1,0,arcio002,,duvaa001,olsom001,8/SF/F78XD.3-H;2-3,,,ATL,2024,011,True,1,1.409,6.0,1.0,1.0,001,1.968,0.5589999999999999,ATL,"[3, 2]","[1, 1]"
ATL202405310,OAK,8,0,0,andum001,rookb001,bledj001,,8/F8,,,ATL,2024,110,False,0,0.923,8.0,0.0,1.0,110,0.923,0.0,OAK,[],[]
ATL202406010,OAK,6,1,1,rilea001,harrm004,kelej001,,9/F9D.2-3,,,ATL,2024,110,False,0,0.443,6.0,1.0,2.0,101,0.498,0.05499999999999999,ATL,[2],[1]
ATL202406020,OAK,8,1,1,kelej001,duvaa001,albio001,,7/F78XD.2-3;1-2,,,ATL,2024,110,False,0,0.443,8.0,1.0,2.0,011,0.59,0.14699999999999996,ATL,"[2, 1]","[1, 1]"
ATL202406150,TBA,1,0,1,lowej002,,parei001,loweb001,8/SF/F78XD.3-H;2-3,,,ATL,2024,011,True,1,0.59,1.0,0.0,2.0,001,1.369,0.779,TBA,"[3, 2]","[1, 1]"
ATL202406150,TBA,8,1,1,albio001,kelej001,,laurr001,7/SF/F7.3-H,,,ATL,2024,101,True,1,0.498,8.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
ATL202406180,DET,2,1,0,arcio002,wallf001,duvaa001,,8/F8,,,ATL,2024,110,False,0,0.923,2.0,1.0,1.0,110,0.923,0.0,ATL,[],[]
ATL202406280,PIT,7,1,1,murps001,olsom001,ozunm001,,7/F7D,,,ATL,2024,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,ATL,[],[]
ATL202406300,PIT,9,1,1,arcio002,,murps001,duvaa001,8/SF/L8D.3-H,,,ATL,2024,011,True,1,0.59,9.0,1.0,2.0,010,1.327,0.737,ATL,[3],[1]
ATL202407020,SFN,8,0,1,ahmen001,matol002,,wiseb001,7/SF/F7.3-H,,,ATL,2024,101,True,1,0.498,8.0,0.0,2.0,100,1.227,0.7290000000000001,SFN,[3],[1]
ATL202407040,SFN,1,1,1,rilea001,olsom001,,albio001,7/SF/L78D+.3-H,,,ATL,2024,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
ATL202407050,PHI,8,1,1,olsom001,rilea001,albio001,,7/F7D,,,ATL,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,ATL,[],[]
ATL202407060,PHI,3,0,1,bohma001,turnt001,stotb001,,8/F78D,,,ATL,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,PHI,[],[]
ATL202407070,PHI,1,1,1,olsom001,,albio001,kelej001,9/F89S,,,ATL,2024,011,False,0,0.59,1.0,1.0,2.0,011,0.59,0.0,ATL,[],[]
ATL202407201,SLN,10,1,1,albio001,,kelej001,duvaa001,8/SF/F8D.3-H(UR),,,ATL,2024,011,True,1,0.59,1.0,0.0,0.0,000,1.0,0.41000000000000003,ATL,[3],[1]
ATL202407202,SLN,9,0,1,goldp001,contw001,burla001,,7/F78XD+.2-3;1-2,,,ATL,2024,110,False,0,0.443,9.0,0.0,2.0,011,0.59,0.14699999999999996,SLN,"[2, 1]","[1, 1]"
ATL202407220,CIN,5,0,0,indij001,bensw001,,fairs001,8/SF/F78XD.3-H,,,ATL,2024,101,True,1,1.591,5.0,0.0,1.0,100,1.526,-0.06499999999999995,CIN,[3],[1]
ATL202407220,CIN,5,0,1,candj002,delae003,bensw001,,9/L89,,,ATL,2024,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,CIN,[],[]
ATL202407220,CIN,9,1,1,rosae001,,duvaa001,ozunm001,9/SF/F89D.3-H,,,ATL,2024,011,True,1,0.59,9.0,1.0,2.0,010,1.327,0.737,ATL,[3],[1]
ATL202407240,CIN,3,1,0,rosae001,duvaa001,,olsom001,8/SF/F78XD.3-H,,,ATL,2024,101,True,1,1.591,3.0,1.0,1.0,100,1.526,-0.06499999999999995,ATL,[3],[1]
ATL202408020,MIA,8,1,1,ozunm001,,rilea001,laurr001,7/SF/F7D+.3-H,,,ATL,2024,011,True,1,0.59,8.0,1.0,2.0,010,1.327,0.737,ATL,[3],[1]
ATL202408080,MIL,6,0,1,haase001,ortij005,frels001,,8/L8,,,ATL,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,MIL,[],[]
ATL202408080,MIL,9,0,1,bauej001,frels001,monaa001,,8/F8D.2-3,,,ATL,2024,110,False,0,0.443,9.0,0.0,2.0,101,0.498,0.05499999999999999,MIL,[2],[1]
ATL202408250,WAS,1,1,1,olsom001,ozunm001,harrm004,,9/L9,,,ATL,2024,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,ATL,[],[]
ATL202409030,COL,7,0,1,romod001,goodh001,stalj001,,8/F8D,,,ATL,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,COL,[],[]
ATL202409030,COL,7,1,1,harrm004,urshg001,,willl001,9/SF/L89.3-H,,,ATL,2024,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
ATL202409050,COL,1,1,1,olsom001,ozunm001,solej001,,8/F8D,,,ATL,2024,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,ATL,[],[]
ATL202409070,TOR,9,0,0,varsd001,luken001,lopej008,,8/F8XD.2-3,,,ATL,2024,110,False,0,0.923,9.0,0.0,1.0,101,1.591,0.6679999999999999,TOR,[2],[1]
ATL202409070,TOR,9,1,0,urshg001,kelej001,laurr001,,8/F89S,,,ATL,2024,110,False,0,0.923,9.0,1.0,1.0,110,0.923,0.0,ATL,[],[]
ATL202409080,TOR,9,1,0,olsom001,duvaa001,,white006,7/SF/F78D.3-H,,,ATL,2024,101,True,1,1.591,9.0,1.0,1.0,100,1.526,-0.06499999999999995,ATL,[3],[1]
ATL202409140,LAN,6,1,0,harrm004,merrw001,,urshg001,7/SF/L7D+.3-H,,,ATL,2024,101,True,1,1.591,6.0,1.0,1.0,100,1.526,-0.06499999999999995,ATL,[3],[1]
ATL202409150,LAN,5,0,0,smitw003,lux-g001,muncm001,,9/F9LD.2-3,,barna001,ATL,2024,110,False,0,0.923,5.0,0.0,1.0,101,1.591,0.6679999999999999,LAN,[2],[1]
ATL202409150,LAN,8,1,0,darnt001,,olsom001,white006,7/F7S,,,ATL,2024,011,False,0,1.409,8.0,1.0,1.0,011,1.409,0.0,ATL,[],[]
ATL202409160,LAN,5,0,0,herne001,muncm001,rojam002,,9/F9LD.2-3,,,ATL,2024,110,False,0,0.923,5.0,0.0,1.0,101,1.591,0.6679999999999999,LAN,[2],[1]
ATL202409301,NYN,8,0,0,vienm001,iglej001,,lindf001,8/SF/F8D.3-H,,,ATL,2024,101,True,1,1.591,8.0,0.0,1.0,100,1.526,-0.06499999999999995,NYN,[3],[1]
ATL202409302,NYN,4,1,1,murps001,urshg001,laurr001,,9/F9LD,,,ATL,2024,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,ATL,[],[]
CHN202404010,COL,6,1,0,bellc002,suzus001,happi001,,8/F89D,,,CHN,2024,110,False,0,0.923,6.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202404020,COL,2,0,1,tovae001,mcmar001,bryak001,,8/F8XD.2-3,,,CHN,2024,110,False,0,0.443,2.0,0.0,2.0,101,0.498,0.05499999999999999,COL,[2],[1]
CHN202404030,COL,2,1,0,buscm003,swand001,,morec001,7/SF/L7.3-H,,,CHN,2024,101,True,1,1.591,2.0,1.0,1.0,100,1.526,-0.06499999999999995,CHN,[3],[1]
CHN202404050,LAN,2,1,1,gomey001,madrn001,hoern001,,9/F9L,,,CHN,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202404050,LAN,9,0,0,muncm001,smitw003,freef001,,8/F8D+,,,CHN,2024,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,LAN,[],[]
CHN202404060,LAN,1,0,0,freef001,ohtas001,bettm001,,7/F78,,,CHN,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,LAN,[],[]
CHN202404060,LAN,9,1,0,hoern001,,buscm003,swand001,9/F9LS,,,CHN,2024,011,False,0,1.409,9.0,1.0,1.0,011,1.409,0.0,CHN,[],[]
CHN202404070,LAN,2,1,0,happi001,amaym001,taucm001,,8/F78XD.2-3,,,CHN,2024,110,False,0,0.923,2.0,1.0,1.0,101,1.591,0.6679999999999999,CHN,[2],[1]
CHN202404070,LAN,2,1,1,suzus001,amaym001,,taucm001,7/SF/L7.3-H,,,CHN,2024,101,True,1,0.498,2.0,1.0,2.0,100,1.227,0.7290000000000001,CHN,[3],[1]
CHN202404201,MIA,1,0,0,chisj001,delab001,arral001,,7/F7LS,,,CHN,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CHN202404210,MIA,1,1,1,buscm003,bellc002,hoern001,,8/F8XD+,,,CHN,2024,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202404210,MIA,5,0,0,bellj005,chisj001,delab001,,8/F78,,,CHN,2024,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CHN202404240,HOU,1,1,1,buscm003,happi001,,hoern001,8/SF/F8D.3-H,,,CHN,2024,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,CHN,[3],[1]
CHN202404250,HOU,1,0,0,alvay001,brega001,,altuj001,7/SF/L78D.3-H,,,CHN,2024,101,True,1,1.591,1.0,0.0,1.0,100,1.526,-0.06499999999999995,HOU,[3],[1]
CHN202404250,HOU,3,1,0,happi001,taucm001,hoern001,,8/F8D,,,CHN,2024,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202404250,HOU,3,1,1,buscm003,taucm001,hoern001,,9/F89D.2-3,,,CHN,2024,110,False,0,0.443,3.0,1.0,2.0,101,0.498,0.05499999999999999,CHN,[2],[1]
CHN202405030,MIL,4,1,1,swand001,buscm003,morec001,,8/F8D.2-3;1-2,,,CHN,2024,110,False,0,0.443,4.0,1.0,2.0,011,0.59,0.14699999999999996,CHN,"[2, 1]","[1, 1]"
CHN202405070,SDN,8,1,0,morec001,bellc002,,taucm001,8/SF/L8D.3-H,,,CHN,2024,101,True,1,1.591,8.0,1.0,1.0,100,1.526,-0.06499999999999995,CHN,[3],[1]
CHN202405160,PIT,8,1,0,morec001,,bellc002,suzus001,7/SF/L7LD.3-H(UR),,,CHN,2024,011,True,1,1.409,8.0,1.0,1.0,010,1.689,0.28,CHN,[3],[1]
CHN202405170,PIT,5,0,1,gonzn001,joe-c001,,reynb001,8/SF/F8D.3-H,,,CHN,2024,101,True,1,0.498,5.0,0.0,2.0,100,1.227,0.7290000000000001,PIT,[3],[1]
CHN202405190,PIT,3,0,0,reynb001,mccua001,trioj001,,8/F78D,,,CHN,2024,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,PIT,[],[]
CHN202405190,PIT,3,0,1,cruzo001,mccua001,trioj001,,8/F89XD+.2-3,,,CHN,2024,110,False,0,0.443,3.0,0.0,2.0,101,0.498,0.05499999999999999,PIT,[2],[1]
CHN202405190,PIT,6,1,0,morec001,,bellc002,suzus001,7/SF/F78D+.3-H,,,CHN,2024,011,True,1,1.409,6.0,1.0,1.0,010,1.689,0.28,CHN,[3],[1]
CHN202405210,ATL,4,0,1,acunr001,kelej001,arcio002,,9/F9D.2-3,,,CHN,2024,110,False,0,0.443,4.0,0.0,2.0,101,0.498,0.05499999999999999,ATL,[2],[1]
CHN202405210,ATL,4,1,1,taucm001,amaym001,swand001,,8/F8XD+,,,CHN,2024,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202405210,ATL,6,1,1,suzus001,taucm001,amaym001,,8/F89S,,,CHN,2024,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202405230,ATL,1,0,0,ozunm001,albio001,acunr001,,7/F7+,,,CHN,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,ATL,[],[]
CHN202405230,ATL,8,0,1,ozunm001,,albio001,duvaa001,7/SF/F78XD+.3-H;2-3,,,CHN,2024,011,True,1,0.59,8.0,0.0,2.0,001,1.369,0.779,ATL,"[3, 2]","[1, 1]"
CHN202406020,CIN,3,0,0,fralj001,stees001,,candj002,9/SF/F89XD+.3-H,,,CHN,2024,101,True,1,1.591,3.0,0.0,1.0,100,1.526,-0.06499999999999995,CIN,[3],[1]
CHN202406020,CIN,3,1,1,bellc002,suzus001,hoern001,,7/F7S,,,CHN,2024,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202406050,CHA,3,0,1,lopen001,julkc001,sosal001,,8/F78,,,CHN,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,CHA,[],[]
CHN202406050,CHA,4,0,0,dejop001,colao001,vauga001,,9/F9LS,,,CHN,2024,110,False,0,0.923,4.0,0.0,1.0,110,0.923,0.0,CHA,[],[]
CHN202406050,CHA,4,0,1,julkc001,sosal001,lee-k002,,9/F9LS,,,CHN,2024,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,CHA,[],[]
CHN202406050,CHA,7,1,1,bellc002,taucm001,,gomey001,8/SF/F8D.3-H,,,CHN,2024,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,CHN,[3],[1]
CHN202406140,SLN,6,0,1,goldp001,burla001,winnm001,,9/F9S,,,CHN,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CHN202406150,SLN,2,1,1,swand001,happi001,suzus001,,8/L89,,,CHN,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202406150,SLN,7,0,1,carld002,herri001,arenn001,,7/F78,,,CHN,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CHN202406150,SLN,7,1,1,suzus001,bellc002,taucm001,,8/L8S+,,,CHN,2024,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202406170,SFN,3,0,0,wiseb001,broot002,estrt001,,9/F89D.2-3,,,CHN,2024,110,False,0,0.923,3.0,0.0,1.0,101,1.591,0.6679999999999999,SFN,[2],[1]
CHN202406170,SFN,5,1,1,bellc002,morec001,,wisdp001,9/F9S/DP.3XH(92),,,CHN,2024,101,False,0,0.498,6.0,0.0,0.0,000,0.0,-0.498,CHN,[3],[0]
CHN202406180,SFN,5,1,0,hoern001,amaym001,boted002,,8/F78D,,,CHN,2024,110,False,0,0.923,5.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202407030,PHI,8,0,1,sosae001,,bohma001,turnt001,8/SF/F8.3-H,,,CHN,2024,011,True,1,0.59,8.0,0.0,2.0,010,1.327,0.737,PHI,[3],[1]
CHN202408010,SLN,2,1,1,crowp001,swand001,hoern001,,8/L8D+,,,CHN,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202408030,SLN,8,0,1,goldp001,contw001,burla001,,8/L8D+,,,CHN,2024,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CHN202408040,SLN,8,1,1,amaym001,crowp001,swand001,,8/F89D,,,CHN,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202408050,MIN,3,0,1,lewir003,larnt001,,castw003,8/SF/L8D.3-H,,,CHN,2024,101,True,1,0.498,3.0,0.0,2.0,100,1.227,0.7290000000000001,MIN,[3],[1]
CHN202408200,DET,3,1,1,suzus001,buscm003,happi001,,9/F9L,,,CHN,2024,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202409030,PIT,3,0,1,mccua001,,cruzo001,kinei001,8/SF/F8.3-H;2-3,,,CHN,2024,011,True,1,0.59,3.0,0.0,2.0,001,1.369,0.779,PIT,"[3, 2]","[1, 1]"
CHN202409040,PIT,1,1,0,bellc002,,suzus001,buscm003,9/F89/DP.3XH(92);2-3,,,CHN,2024,011,False,0,1.409,1.0,1.0,2.0,001,0.369,-1.04,CHN,"[3, 2]","[0, 1]"
CHN202409040,PIT,8,1,0,taucm001,suzus001,buscm003,,8/F8XD,,,CHN,2024,110,False,0,0.923,8.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202409080,NYA,2,0,1,volpa001,rizza001,,chisj001,7/SF/L7.3-H,,,CHN,2024,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,NYA,[3],[1]
CHN202409160,OAK,9,0,0,rookb001,wilsj006,schum002,,8/F8,,,CHN,2024,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,OAK,[],[]
CHN202409190,WAS,1,1,1,parei001,bellc002,suzus001,,8/F8D,,,CHN,2024,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202409190,WAS,5,1,1,parei001,,suzus001,swand001,9/SF/L9.3-H;2-3,,,CHN,2024,011,True,1,0.59,5.0,1.0,2.0,001,1.369,0.779,CHN,"[3, 2]","[1, 1]"
CHN202409200,WAS,3,0,1,woodj004,crewd001,abrac001,,7/F78D,,,CHN,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,WAS,[],[]
CHN202409270,CIN,2,0,1,fralj001,frant002,friet001,,7/F78,,,CHN,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,CIN,[],[]
CHN202409280,CIN,7,0,1,frant002,friet001,stees001,,7/F7,,,CHN,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,CIN,[],[]
CHN202409290,CIN,4,1,0,parei001,buscm003,suzus001,,9/L9,,,CHN,2024,110,False,0,0.923,4.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202409290,CIN,4,1,1,crowp001,buscm003,suzus001,,8/F8D+.2-3;1-2,,,CHN,2024,110,False,0,0.443,4.0,1.0,2.0,011,0.59,0.14699999999999996,CHN,"[2, 1]","[1, 1]"
CHN202409290,CIN,8,1,1,parei001,buscm003,hoern001,,7/F78,,,CHN,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CIN202404050,NYN,5,1,1,encac001,indij001,maill001,,8/F8XD+,,,CIN,2024,110,False,0,0.443,5.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202404050,NYN,9,1,1,candj002,,thomb003,indij001,8/SF/F89.3-H(UR),,,CIN,2024,011,True,1,0.59,9.0,1.0,2.0,010,1.327,0.737,CIN,[3],[1]
CIN202404060,NYN,3,0,1,lindf001,nimmb001,narvo001,,7/F7,,,CIN,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,NYN,[],[]
CIN202404090,MIL,7,0,1,turab002,frels001,hoskr001,,9/F9.2-3,,,CIN,2024,110,False,0,0.443,7.0,0.0,2.0,101,0.498,0.05499999999999999,MIL,[2],[1]
CIN202404090,MIL,7,1,0,martn003,stees001,,delae003,9/F89S,,,CIN,2024,101,False,0,1.591,7.0,1.0,1.0,101,1.591,0.0,CIN,[],[]
CIN202404100,MIL,4,0,1,chouj001,ortij005,,perkb002,8/SF/F89D.3-H,,,CIN,2024,101,True,1,0.498,4.0,0.0,2.0,100,1.227,0.7290000000000001,MIL,[3],[1]
CIN202404200,ANA,1,0,0,wardt002,troum001,netoz001,,8/F8,,,CIN,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,ANA,[],[]
CIN202404210,ANA,7,0,1,netoz001,schan001,rengl001,,8/F8XD.2-3,,,CIN,2024,110,False,0,0.443,7.0,0.0,2.0,101,0.498,0.05499999999999999,ANA,[2],[1]
CIN202404220,PHI,2,0,1,stotb001,castn001,,bohma001,9/SF/F9S.3-H,,,CIN,2024,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,PHI,[3],[1]
CIN202404240,PHI,5,0,1,castn001,bohma001,turnt001,,8/F89XD.2-3,,,CIN,2024,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,PHI,[2],[1]
CIN202405030,BAL,5,0,1,rutsa001,hendg002,kjerh001,,8/F8XD+,,,CIN,2024,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,BAL,[],[]
CIN202405040,BAL,1,0,0,mounr001,rutsa001,hendg002,,7/F78D+,,,CIN,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,BAL,[],[]
CIN202405050,BAL,5,1,1,martn003,indij001,encac001,,8/F8XD.2-3;1-2,,,CIN,2024,110,False,0,0.443,5.0,1.0,2.0,011,0.59,0.14699999999999996,CIN,"[2, 1]","[1, 1]"
CIN202405090,ARI,6,0,0,suare001,,gurrl001,walkc002,7/SF/F78D.3-H,,,CIN,2024,011,True,1,1.409,6.0,0.0,1.0,010,1.689,0.28,ARI,[3],[1]
CIN202405210,SDN,2,1,1,hurtj001,,bensw001,indij001,7/SF/F78S.3-H,,,CIN,2024,011,True,1,0.59,2.0,1.0,2.0,010,1.327,0.737,CIN,[3],[1]
CIN202405220,SDN,5,0,0,arral001,wadet002,campl002,,7/F7L,,,CIN,2024,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,SDN,[],[]
CIN202405230,SDN,1,0,1,cronj001,profj001,,tatif002,7/F78S,,,CIN,2024,101,False,0,0.498,1.0,0.0,2.0,101,0.498,0.0,SDN,[],[]
CIN202405230,SDN,2,0,1,tatif002,arral001,higak001,,9/L9,,,CIN,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,SDN,[],[]
CIN202405230,SDN,10,1,1,fordm002,fralj001,fairs001,,7/F78S,,,CIN,2024,110,False,0,0.443,10.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202405240,LAN,7,0,1,lux-g001,hernt002,freef001,,8/F8XD,,,CIN,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,LAN,[],[]
CIN202405280,SLN,6,0,1,arenn001,herri001,goldp001,,8/F8D,,,CIN,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CIN202405290,SLN,9,0,1,carld002,donob001,sianm001,,7/F78S,,,CIN,2024,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CIN202405290,SLN,9,1,1,stept001,,indij001,martn003,9/SF/F9D.3-H;2-3,,,CIN,2024,011,True,1,0.59,9.0,1.0,2.0,001,1.369,0.779,CIN,"[3, 2]","[1, 1]"
CIN202406080,CHN,3,0,1,happi001,swand001,bellc002,,8/F89XD,,,CIN,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
CIN202406220,BOS,8,0,1,dever001,refsr001,,duraj001,7/SF/F7LSF/FL.3-H;1-2,,,CIN,2024,101,True,1,0.498,8.0,0.0,2.0,010,1.327,0.829,BOS,"[3, 1]","[1, 1]"
CIN202406240,PIT,4,1,1,jordl001,espis001,,fairs001,9/SF/F9LD.3-H(UR);1-2,,,CIN,2024,101,True,1,0.498,4.0,1.0,2.0,010,1.327,0.829,CIN,"[3, 1]","[1, 1]"
CIN202406240,PIT,5,0,0,mccua001,grany001,suwij001,,8/L89D.2-3,,,CIN,2024,110,False,0,0.923,5.0,0.0,1.0,101,1.591,0.6679999999999999,PIT,[2],[1]
CIN202406250,PIT,4,1,1,bensw001,espis001,fralj001,,8/F8XD.2-3;1-2,,,CIN,2024,110,False,0,0.443,4.0,1.0,2.0,011,0.59,0.14699999999999996,CIN,"[2, 1]","[1, 1]"
CIN202407080,COL,5,0,1,goodh001,toglm001,doylb001,,9/F89S,,,CIN,2024,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,COL,[],[]
CIN202407090,COL,6,1,1,candj002,delae003,stees001,,8/F78XD,,,CIN,2024,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202407090,COL,8,1,1,martn004,riose001,,stept001,8/SF/F8D.3-H,,,CIN,2024,101,True,1,0.498,8.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202407100,COL,9,1,0,hindr001,martn004,wynna001,,9/L89D,,,CIN,2024,110,False,0,0.923,9.0,1.0,1.0,110,0.923,0.0,CIN,[],[]
CIN202407100,COL,9,1,1,indij001,,bensw001,martn004,9/SF/F9.3-H,,,CIN,2024,011,True,1,0.59,9.0,1.0,2.0,010,1.327,0.737,CIN,[3],[1]
CIN202407110,COL,4,0,1,doylb001,mcmar001,tovae001,,9/F89,,,CIN,2024,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,COL,[],[]
CIN202407120,MIA,3,1,0,stept001,stees001,candj002,,9/L9D+,,,CIN,2024,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,CIN,[],[]
CIN202407120,MIA,4,0,0,bellj005,delab001,edwax001,,8/F8D,,,CIN,2024,110,False,0,0.923,4.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CIN202407120,MIA,7,0,0,sanca009,brujv001,gordn001,,9/L9L,,,CIN,2024,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CIN202407120,MIA,7,0,1,chisj001,brujv001,gordn001,,8/L8,,,CIN,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,MIA,[],[]
CIN202407130,MIA,4,0,0,chisj001,fortn001,bridj001,,8/F8S,,,CIN,2024,110,False,0,0.923,4.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CIN202407130,MIA,5,0,0,sancj003,rivee001,edwax001,,8/F89,,bridj001,CIN,2024,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
CIN202407130,MIA,9,0,1,chisj001,fortn001,sancj003,,8/F89XD.2-3,,,CIN,2024,110,False,0,0.443,9.0,0.0,2.0,101,0.498,0.05499999999999999,MIA,[2],[1]
