bases,outs,sp1,sp2,runner_eq,payoff
"[1, 3]",2,0.82,0.68,"[1, 3]",0.5214095999999999
"[1, 3]",2,0.82,0.71,"[1, 3]",0.5484803999999999
"[1, 3]",2,0.82,0.74,"[1, 3]",0.5755511999999999
"[1, 3]",2,0.82,0.76,"[1, 3]",0.5935984
"[1, 3]",2,0.82,0.79,"[1, 3]",0.6206691999999999
"[1, 3]",2,0.82,0.82,"[1, 3]",0.6477399999999999
"[1, 3]",2,0.82,0.85,"[1, 3]",0.6748107999999999
"[1, 3]",2,0.82,0.88,"[1, 3]",0.7018815999999999
"[1, 3]",2,0.82,0.91,"[1, 3]",0.7289524000000001
"[1, 3]",2,0.82,0.94,"[1, 3]",0.7560231999999999
"[1, 3]",2,0.82,0.97,"[1, 3]",0.7762359999999999
"[1, 3]",2,0.82,1.0,"[1, 3]",0.7889751999999999
"[1, 3]",2,0.85,0.0,[1],0.06367999999999996
"[1, 3]",2,0.85,0.03,[1],0.06367999999999996
"[1, 3]",2,0.85,0.06,[1],0.06367999999999996
"[1, 3]",2,0.85,0.09,[1],0.06367999999999996
"[1, 3]",2,0.85,0.12,[1],0.06367999999999996
"[1, 3]",2,0.85,0.15,[1],0.06367999999999996
"[1, 3]",2,0.85,0.18,"[1, 3]",0.07336879999999997
"[1, 3]",2,0.85,0.21,"[1, 3]",0.10043959999999999
"[1, 3]",2,0.85,0.24,"[1, 3]",0.12751039999999997
"[1, 3]",2,0.85,0.26,"[1, 3]",0.1455576
"[1, 3]",2,0.85,0.29,"[1, 3]",0.17262839999999996
"[1, 3]",2,0.85,0.32,"[1, 3]",0.19969920000000002
"[1, 3]",2,0.85,0.35,"[1, 3]",0.22676999999999997
"[1, 3]",2,0.85,0.38,"[1, 3]",0.2538408000000001
"[1, 3]",2,0.85,0.41,"[1, 3]",0.28091159999999993
"[1, 3]",2,0.85,0.44,"[1, 3]",0.3079824
"[1, 3]",2,0.85,0.47,"[1, 3]",0.33505320000000005
"[1, 3]",2,0.85,0.5,"[1, 3]",0.362124
"[1, 3]",2,0.85,0.53,"[1, 3]",0.3891948
"[1, 3]",2,0.85,0.56,"[1, 3]",0.4162656
"[1, 3]",2,0.85,0.59,"[1, 3]",0.44333639999999996
"[1, 3]",2,0.85,0.62,"[1, 3]",0.47040719999999997
"[1, 3]",2,0.85,0.65,"[1, 3]",0.49747800000000003
"[1, 3]",2,0.85,0.68,"[1, 3]",0.5245488
"[1, 3]",2,0.85,0.71,"[1, 3]",0.5516196
"[1, 3]",2,0.85,0.74,"[1, 3]",0.5786903999999999
"[1, 3]",2,0.85,0.76,"[1, 3]",0.5967376000000001
"[1, 3]",2,0.85,0.79,"[1, 3]",0.6238083999999999
"[1, 3]",2,0.85,0.82,"[1, 3]",0.6508792
"[1, 3]",2,0.85,0.85,"[1, 3]",0.67795
"[1, 3]",2,0.85,0.88,"[1, 3]",0.7050208
"[1, 3]",2,0.85,0.91,"[1, 3]",0.7320916
"[1, 3]",2,0.85,0.94,"[1, 3]",0.7591624
"[1, 3]",2,0.85,0.97,"[1, 3]",0.7829068000000001
"[1, 3]",2,0.85,1.0,"[1, 3]",0.7956460000000001
"[1, 3]",2,0.88,0.0,[1],0.06934399999999999
"[1, 3]",2,0.88,0.03,[1],0.06934399999999999
"[1, 3]",2,0.88,0.06,[1],0.06934399999999999
"[1, 3]",2,0.88,0.09,[1],0.06934399999999999
"[1, 3]",2,0.88,0.12,[1],0.06934399999999999
"[1, 3]",2,0.88,0.15,[1],0.06934399999999999
"[1, 3]",2,0.88,0.18,"[1, 3]",0.07650799999999994
"[1, 3]",2,0.88,0.21,"[1, 3]",0.10357879999999996
"[1, 3]",2,0.88,0.24,"[1, 3]",0.13064959999999995
"[1, 3]",2,0.88,0.26,"[1, 3]",0.14869679999999996
"[1, 3]",2,0.88,0.29,"[1, 3]",0.1757675999999999
"[1, 3]",2,0.88,0.32,"[1, 3]",0.20283839999999997
"[1, 3]",2,0.88,0.35,"[1, 3]",0.22990919999999995
"[1, 3]",2,0.88,0.38,"[1, 3]",0.25698
"[1, 3]",2,0.88,0.41,"[1, 3]",0.28405079999999994
"[1, 3]",2,0.88,0.44,"[1, 3]",0.3111215999999999
"[1, 3]",2,0.88,0.47,"[1, 3]",0.33819239999999995
"[1, 3]",2,0.88,0.5,"[1, 3]",0.3652632
"[1, 3]",2,0.88,0.53,"[1, 3]",0.39233399999999996
"[1, 3]",2,0.88,0.56,"[1, 3]",0.41940479999999997
"[1, 3]",2,0.88,0.59,"[1, 3]",0.4464755999999999
"[1, 3]",2,0.88,0.62,"[1, 3]",0.4735463999999999
"[1, 3]",2,0.88,0.65,"[1, 3]",0.5006172
"[1, 3]",2,0.88,0.68,"[1, 3]",0.527688
"[1, 3]",2,0.88,0.71,"[1, 3]",0.5547588
"[1, 3]",2,0.88,0.74,"[1, 3]",0.5818296
"[1, 3]",2,0.88,0.76,"[1, 3]",0.5998768000000001
"[1, 3]",2,0.88,0.79,"[1, 3]",0.6269476
"[1, 3]",2,0.88,0.82,"[1, 3]",0.6540184
"[1, 3]",2,0.88,0.85,"[1, 3]",0.6810892
"[1, 3]",2,0.88,0.88,"[1, 3]",0.7081599999999999
"[1, 3]",2,0.88,0.91,"[1, 3]",0.7352308000000001
"[1, 3]",2,0.88,0.94,"[1, 3]",0.7623015999999999
"[1, 3]",2,0.88,0.97,"[1, 3]",0.7893724
"[1, 3]",2,0.88,1.0,"[1, 3]",0.8023168
"[1, 3]",2,0.91,0.0,[1],0.07500799999999999
"[1, 3]",2,0.91,0.03,[1],0.07500799999999999
"[1, 3]",2,0.91,0.06,[1],0.07500799999999999
"[1, 3]",2,0.91,0.09,[1],0.07500799999999999
"[1, 3]",2,0.91,0.12,[1],0.07500799999999999
"[1, 3]",2,0.91,0.15,[1],0.07500799999999999
"[1, 3]",2,0.91,0.18,"[1, 3]",0.0796471999999999
"[1, 3]",2,0.91,0.21,"[1, 3]",0.10671799999999992
"[1, 3]",2,0.91,0.24,"[1, 3]",0.1337887999999999
"[1, 3]",2,0.91,0.26,"[1, 3]",0.15183599999999992
"[1, 3]",2,0.91,0.29,"[1, 3]",0.1789067999999999
"[1, 3]",2,0.91,0.32,"[1, 3]",0.20597759999999993
"[1, 3]",2,0.91,0.35,"[1, 3]",0.23304839999999993
"[1, 3]",2,0.91,0.38,"[1, 3]",0.2601192
"[1, 3]",2,0.91,0.41,"[1, 3]",0.2871899999999999
"[1, 3]",2,0.91,0.44,"[1, 3]",0.3142607999999999
"[1, 3]",2,0.91,0.47,"[1, 3]",0.3413315999999999
"[1, 3]",2,0.91,0.5,"[1, 3]",0.36840239999999996
"[1, 3]",2,0.91,0.53,"[1, 3]",0.39547319999999997
"[1, 3]",2,0.91,0.56,"[1, 3]",0.4225439999999999
"[1, 3]",2,0.91,0.59,"[1, 3]",0.44961479999999987
"[1, 3]",2,0.91,0.62,"[1, 3]",0.47668559999999993
"[1, 3]",2,0.91,0.65,"[1, 3]",0.5037564
"[1, 3]",2,0.91,0.68,"[1, 3]",0.5308271999999999
"[1, 3]",2,0.91,0.71,"[1, 3]",0.5578979999999999
"[1, 3]",2,0.91,0.74,"[1, 3]",0.5849688
"[1, 3]",2,0.91,0.76,"[1, 3]",0.603016
"[1, 3]",2,0.91,0.79,"[1, 3]",0.6300868
"[1, 3]",2,0.91,0.82,"[1, 3]",0.6571575999999998
"[1, 3]",2,0.91,0.85,"[1, 3]",0.6842284
"[1, 3]",2,0.91,0.88,"[1, 3]",0.7112992
"[1, 3]",2,0.91,0.91,"[1, 3]",0.73837
"[1, 3]",2,0.91,0.94,"[1, 3]",0.7654408
"[1, 3]",2,0.91,0.97,"[1, 3]",0.7925115999999999
"[1, 3]",2,0.91,1.0,"[1, 3]",0.8089875999999999
"[1, 3]",2,0.94,0.0,[1],0.08067199999999998
"[1, 3]",2,0.94,0.03,[1],0.08067199999999998
"[1, 3]",2,0.94,0.06,[1],0.08067199999999998
"[1, 3]",2,0.94,0.09,[1],0.08067199999999998
"[1, 3]",2,0.94,0.12,[1],0.08067199999999998
"[1, 3]",2,0.94,0.15,[1],0.08067199999999998
"[1, 3]",2,0.94,0.18,"[1, 3]",0.08278639999999993
"[1, 3]",2,0.94,0.21,"[1, 3]",0.10985719999999993
"[1, 3]",2,0.94,0.24,"[1, 3]",0.13692799999999994
"[1, 3]",2,0.94,0.26,"[1, 3]",0.15497519999999995
"[1, 3]",2,0.94,0.29,"[1, 3]",0.1820459999999999
"[1, 3]",2,0.94,0.32,"[1, 3]",0.2091168
"[1, 3]",2,0.94,0.35,"[1, 3]",0.23618759999999994
"[1, 3]",2,0.94,0.38,"[1, 3]",0.2632584
"[1, 3]",2,0.94,0.41,"[1, 3]",0.29032919999999995
"[1, 3]",2,0.94,0.44,"[1, 3]",0.3173999999999999
"[1, 3]",2,0.94,0.47,"[1, 3]",0.34447079999999997
"[1, 3]",2,0.94,0.5,"[1, 3]",0.37154159999999997
"[1, 3]",2,0.94,0.53,"[1, 3]",0.3986124
"[1, 3]",2,0.94,0.56,"[1, 3]",0.42568319999999993
"[1, 3]",2,0.94,0.59,"[1, 3]",0.4527539999999999
"[1, 3]",2,0.94,0.62,"[1, 3]",0.47982479999999994
"[1, 3]",2,0.94,0.65,"[1, 3]",0.5068956
"[1, 3]",2,0.94,0.68,"[1, 3]",0.5339664000000001
"[1, 3]",2,0.94,0.71,"[1, 3]",0.5610371999999999
"[1, 3]",2,0.94,0.74,"[1, 3]",0.5881080000000001
"[1, 3]",2,0.94,0.76,"[1, 3]",0.6061552
"[1, 3]",2,0.94,0.79,"[1, 3]",0.6332260000000001
"[1, 3]",2,0.94,0.82,"[1, 3]",0.6602967999999999
"[1, 3]",2,0.94,0.85,"[1, 3]",0.6873676
"[1, 3]",2,0.94,0.88,"[1, 3]",0.7144383999999999
"[1, 3]",2,0.94,0.91,"[1, 3]",0.7415092000000001
"[1, 3]",2,0.94,0.94,"[1, 3]",0.7685799999999999
"[1, 3]",2,0.94,0.97,"[1, 3]",0.7956507999999999
"[1, 3]",2,0.94,1.0,"[1, 3]",0.8156584
"[1, 3]",2,0.97,0.0,[1],0.08633599999999995
"[1, 3]",2,0.97,0.03,[1],0.08633599999999995
"[1, 3]",2,0.97,0.06,[1],0.08633599999999995
"[1, 3]",2,0.97,0.09,[1],0.08633599999999995
"[1, 3]",2,0.97,0.12,[1],0.08633599999999995
"[1, 3]",2,0.97,0.15,[1],0.08633599999999995
"[1, 3]",2,0.97,0.18,[1],0.08633599999999995
"[1, 3]",2,0.97,0.21,"[1, 3]",0.11299639999999989
"[1, 3]",2,0.97,0.24,"[1, 3]",0.14006719999999986
"[1, 3]",2,0.97,0.26,"[1, 3]",0.1581143999999999
"[1, 3]",2,0.97,0.29,"[1, 3]",0.18518519999999986
"[1, 3]",2,0.97,0.32,"[1, 3]",0.2122559999999999
"[1, 3]",2,0.97,0.35,"[1, 3]",0.2393267999999999
"[1, 3]",2,0.97,0.38,"[1, 3]",0.2663975999999999
"[1, 3]",2,0.97,0.41,"[1, 3]",0.29346839999999985
"[1, 3]",2,0.97,0.44,"[1, 3]",0.32053919999999986
"[1, 3]",2,0.97,0.47,"[1, 3]",0.34760999999999986
"[1, 3]",2,0.97,0.5,"[1, 3]",0.3746807999999999
"[1, 3]",2,0.97,0.53,"[1, 3]",0.4017515999999999
"[1, 3]",2,0.97,0.56,"[1, 3]",0.42882239999999994
"[1, 3]",2,0.97,0.59,"[1, 3]",0.4558931999999999
"[1, 3]",2,0.97,0.62,"[1, 3]",0.4829639999999999
"[1, 3]",2,0.97,0.65,"[1, 3]",0.5100347999999999
"[1, 3]",2,0.97,0.68,"[1, 3]",0.5371056
"[1, 3]",2,0.97,0.71,"[1, 3]",0.5641763999999999
"[1, 3]",2,0.97,0.74,"[1, 3]",0.5912471999999999
"[1, 3]",2,0.97,0.76,"[1, 3]",0.6092944
"[1, 3]",2,0.97,0.79,"[1, 3]",0.6363652
"[1, 3]",2,0.97,0.82,"[1, 3]",0.6634359999999999
"[1, 3]",2,0.97,0.85,"[1, 3]",0.6905068
"[1, 3]",2,0.97,0.88,"[1, 3]",0.7175775999999998
"[1, 3]",2,0.97,0.91,"[1, 3]",0.7446484
"[1, 3]",2,0.97,0.94,"[1, 3]",0.7717191999999999
"[1, 3]",2,0.97,0.97,"[1, 3]",0.7987899999999999
"[1, 3]",2,0.97,1.0,"[1, 3]",0.8223292
"[1, 3]",2,1.0,0.0,[1],0.09199999999999997
"[1, 3]",2,1.0,0.03,[1],0.09199999999999997
"[1, 3]",2,1.0,0.06,[1],0.09199999999999997
"[1, 3]",2,1.0,0.09,[1],0.09199999999999997
"[1, 3]",2,1.0,0.12,[1],0.09199999999999997
"[1, 3]",2,1.0,0.15,[1],0.09199999999999997
"[1, 3]",2,1.0,0.18,[1],0.09199999999999997
"[1, 3]",2,1.0,0.21,"[1, 3]",0.11613559999999992
"[1, 3]",2,1.0,0.24,"[1, 3]",0.1432063999999999
"[1, 3]",2,1.0,0.26,"[1, 3]",0.16125359999999994
"[1, 3]",2,1.0,0.29,"[1, 3]",0.1883243999999999
"[1, 3]",2,1.0,0.32,"[1, 3]",0.21539519999999995
"[1, 3]",2,1.0,0.35,"[1, 3]",0.2424659999999999
"[1, 3]",2,1.0,0.38,"[1, 3]",0.2695368
"[1, 3]",2,1.0,0.41,"[1, 3]",0.29660759999999986
"[1, 3]",2,1.0,0.44,"[1, 3]",0.3236783999999999
"[1, 3]",2,1.0,0.47,"[1, 3]",0.3507491999999999
"[1, 3]",2,1.0,0.5,"[1, 3]",0.37781999999999993
"[1, 3]",2,1.0,0.53,"[1, 3]",0.40489079999999994
"[1, 3]",2,1.0,0.56,"[1, 3]",0.43196159999999995
"[1, 3]",2,1.0,0.59,"[1, 3]",0.4590323999999999
"[1, 3]",2,1.0,0.62,"[1, 3]",0.4861031999999999
"[1, 3]",2,1.0,0.65,"[1, 3]",0.513174
"[1, 3]",2,1.0,0.68,"[1, 3]",0.5402448
"[1, 3]",2,1.0,0.71,"[1, 3]",0.5673155999999999
"[1, 3]",2,1.0,0.74,"[1, 3]",0.5943864
"[1, 3]",2,1.0,0.76,"[1, 3]",0.6124336
"[1, 3]",2,1.0,0.79,"[1, 3]",0.6395044
"[1, 3]",2,1.0,0.82,"[1, 3]",0.6665751999999999
"[1, 3]",2,1.0,0.85,"[1, 3]",0.693646
"[1, 3]",2,1.0,0.88,"[1, 3]",0.7207167999999999
"[1, 3]",2,1.0,0.91,"[1, 3]",0.7477875999999999
"[1, 3]",2,1.0,0.94,"[1, 3]",0.7748584
"[1, 3]",2,1.0,0.97,"[1, 3]",0.8019291999999998
"[1, 3]",2,1.0,1.0,"[1, 3]",0.829
"[2, 3]",1,0.0,0.0,[],0.0
"[2, 3]",1,0.0,0.03,[],0.0
"[2, 3]",1,0.0,0.06,[],0.0
"[2, 3]",1,0.0,0.09,[],0.0
"[2, 3]",1,0.0,0.12,[],0.0
"[2, 3]",1,0.0,0.15,[],0.0
"[2, 3]",1,0.0,0.18,[],0.0
"[2, 3]",1,0.0,0.21,[],0.0
"[2, 3]",1,0.0,0.24,[],0.0
"[2, 3]",1,0.0,0.26,[],0.0
"[2, 3]",1,0.0,0.29,[],0.0
"[2, 3]",1,0.0,0.32,[],0.0
"[2, 3]",1,0.0,0.35,[],0.0
"[2, 3]",1,0.0,0.38,[],0.0
"[2, 3]",1,0.0,0.41,[],0.0
"[2, 3]",1,0.0,0.44,[],0.0
"[2, 3]",1,0.0,0.47,[],0.0
"[2, 3]",1,0.0,0.5,[],0.0
"[2, 3]",1,0.0,0.53,[],0.0
"[2, 3]",1,0.0,0.56,[],0.0
"[2, 3]",1,0.0,0.59,[],0.0
"[2, 3]",1,0.0,0.62,[],0.0
"[2, 3]",1,0.0,0.65,[],0.0
"[2, 3]",1,0.0,0.68,[],0.0
"[2, 3]",1,0.0,0.71,[3],0.01141359999999993
"[2, 3]",1,0.0,0.74,[3],0.03919840000000002
"[2, 3]",1,0.0,0.76,[3],0.05772159999999997
"[2, 3]",1,0.0,0.79,[3],0.08550640000000005
"[2, 3]",1,0.0,0.82,[3],0.11329119999999984
"[2, 3]",1,0.0,0.85,[3],0.14107600000000006
"[2, 3]",1,0.0,0.88,[3],0.1688608
"[2, 3]",1,0.0,0.91,[3],0.1966456000000001
"[2, 3]",1,0.0,0.94,[3],0.22443040000000003
"[2, 3]",1,0.0,0.97,[3],0.2522152000000001
"[2, 3]",1,0.0,1.0,[3],0.28
"[2, 3]",1,0.03,0.0,[],0.0
"[2, 3]",1,0.03,0.03,[],0.0
"[2, 3]",1,0.03,0.06,[],0.0
"[2, 3]",1,0.03,0.09,[],0.0
"[2, 3]",1,0.03,0.12,[],0.0
"[2, 3]",1,0.03,0.15,[],0.0
"[2, 3]",1,0.03,0.18,[],0.0
"[2, 3]",1,0.03,0.21,[],0.0
"[2, 3]",1,0.03,0.24,[],0.0
"[2, 3]",1,0.03,0.26,[],0.0
"[2, 3]",1,0.03,0.29,[],0.0
"[2, 3]",1,0.03,0.32,[],0.0
"[2, 3]",1,0.03,0.35,[],0.0
"[2, 3]",1,0.03,0.38,[],0.0
"[2, 3]",1,0.03,0.41,[],0.0
"[2, 3]",1,0.03,0.44,[],0.0
"[2, 3]",1,0.03,0.47,[],0.0
"[2, 3]",1,0.03,0.5,[],0.0
"[2, 3]",1,0.03,0.53,[],0.0
"[2, 3]",1,0.03,0.56,[],0.0
"[2, 3]",1,0.03,0.59,[],0.0
"[2, 3]",1,0.03,0.62,[],0.0
"[2, 3]",1,0.03,0.65,[],0.0
"[2, 3]",1,0.03,0.68,[],0.0
"[2, 3]",1,0.03,0.71,[3],0.01141359999999993
"[2, 3]",1,0.03,0.74,[3],0.03919840000000002
"[2, 3]",1,0.03,0.76,[3],0.05772159999999997
"[2, 3]",1,0.03,0.79,[3],0.08550640000000005
"[2, 3]",1,0.03,0.82,[3],0.11329119999999984
"[2, 3]",1,0.03,0.85,[3],0.14107600000000006
"[2, 3]",1,0.03,0.88,[3],0.1688608
"[2, 3]",1,0.03,0.91,[3],0.1966456000000001
"[2, 3]",1,0.03,0.94,[3],0.2538496
"[2, 3]",1,0.03,0.97,[3],0.2669248000000001
"[2, 3]",1,0.03,1.0,[3],0.28
"[2, 3]",1,0.06,0.0,[],0.0
"[2, 3]",1,0.06,0.03,[],0.0
"[2, 3]",1,0.06,0.06,[],0.0
"[2, 3]",1,0.06,0.09,[],0.0
"[2, 3]",1,0.06,0.12,[],0.0
"[2, 3]",1,0.06,0.15,[],0.0
"[2, 3]",1,0.06,0.18,[],0.0
"[2, 3]",1,0.06,0.21,[],0.0
"[2, 3]",1,0.06,0.24,[],0.0
"[2, 3]",1,0.06,0.26,[],0.0
"[2, 3]",1,0.06,0.29,[],0.0
"[2, 3]",1,0.06,0.32,[],0.0
"[2, 3]",1,0.06,0.35,[],0.0
"[2, 3]",1,0.06,0.38,[],0.0
"[2, 3]",1,0.06,0.41,[],0.0
"[2, 3]",1,0.06,0.44,[],0.0
"[2, 3]",1,0.06,0.47,[],0.0
"[2, 3]",1,0.06,0.5,[],0.0
"[2, 3]",1,0.06,0.53,[],0.0
"[2, 3]",1,0.06,0.56,[],0.0
"[2, 3]",1,0.06,0.59,[],0.0
"[2, 3]",1,0.06,0.62,[],0.0
"[2, 3]",1,0.06,0.65,[],0.0
"[2, 3]",1,0.06,0.68,[],0.0
"[2, 3]",1,0.06,0.71,[3],0.01141359999999993
"[2, 3]",1,0.06,0.74,[3],0.03919840000000002
"[2, 3]",1,0.06,0.76,[3],0.05772159999999997
"[2, 3]",1,0.06,0.79,[3],0.08550640000000005
"[2, 3]",1,0.06,0.82,[3],0.11329119999999984
"[2, 3]",1,0.06,0.85,[3],0.14107600000000006
"[2, 3]",1,0.06,0.88,[3],0.1688608
"[2, 3]",1,0.06,0.91,[3],0.24077440000000006
"[2, 3]",1,0.06,0.94,[3],0.2538496
"[2, 3]",1,0.06,0.97,[3],0.2669248000000001
"[2, 3]",1,0.06,1.0,[3],0.28
"[2, 3]",1,0.09,0.0,[],0.0
"[2, 3]",1,0.09,0.03,[],0.0
"[2, 3]",1,0.09,0.06,[],0.0
"[2, 3]",1,0.09,0.09,[],0.0
"[2, 3]",1,0.09,0.12,[],0.0
"[2, 3]",1,0.09,0.15,[],0.0
"[2, 3]",1,0.09,0.18,[],0.0
"[2, 3]",1,0.09,0.21,[],0.0
"[2, 3]",1,0.09,0.24,[],0.0
"[2, 3]",1,0.09,0.26,[],0.0
"[2, 3]",1,0.09,0.29,[],0.0
"[2, 3]",1,0.09,0.32,[],0.0
"[2, 3]",1,0.09,0.35,[],0.0
"[2, 3]",1,0.09,0.38,[],0.0
"[2, 3]",1,0.09,0.41,[],0.0
"[2, 3]",1,0.09,0.44,[],0.0
"[2, 3]",1,0.09,0.47,[],0.0
"[2, 3]",1,0.09,0.5,[],0.0
"[2, 3]",1,0.09,0.53,[],0.0
"[2, 3]",1,0.09,0.56,[],0.0
"[2, 3]",1,0.09,0.59,[],0.0
"[2, 3]",1,0.09,0.62,[],0.0
"[2, 3]",1,0.09,0.65,[],0.0
"[2, 3]",1,0.09,0.68,[],0.0
"[2, 3]",1,0.09,0.71,[3],0.01141359999999993
"[2, 3]",1,0.09,0.74,[3],0.03919840000000002
"[2, 3]",1,0.09,0.76,[3],0.05772159999999997
"[2, 3]",1,0.09,0.79,[3],0.08550640000000005
"[2, 3]",1,0.09,0.82,[3],0.11329119999999984
"[2, 3]",1,0.09,0.85,"[2, 3]",0.1437227999999999
"[2, 3]",1,0.09,0.88,[3],0.22769920000000005
"[2, 3]",1,0.09,0.91,[3],0.24077440000000006
"[2, 3]",1,0.09,0.94,[3],0.2538496
"[2, 3]",1,0.09,0.97,[3],0.2669248000000001
"[2, 3]",1,0.09,1.0,[3],0.28
"[2, 3]",1,0.12,0.0,[],0.0
"[2, 3]",1,0.12,0.03,[],0.0
"[2, 3]",1,0.12,0.06,[],0.0
"[2, 3]",1,0.12,0.09,[],0.0
"[2, 3]",1,0.12,0.12,[],0.0
"[2, 3]",1,0.12,0.15,[],0.0
"[2, 3]",1,0.12,0.18,[],0.0
"[2, 3]",1,0.12,0.21,[],0.0
"[2, 3]",1,0.12,0.24,[],0.0
"[2, 3]",1,0.12,0.26,[],0.0
"[2, 3]",1,0.12,0.29,[],0.0
"[2, 3]",1,0.12,0.32,[],0.0
"[2, 3]",1,0.12,0.35,[],0.0
"[2, 3]",1,0.12,0.38,[],0.0
"[2, 3]",1,0.12,0.41,[],0.0
"[2, 3]",1,0.12,0.44,[],0.0
"[2, 3]",1,0.12,0.47,[],0.0
"[2, 3]",1,0.12,0.5,[],0.0
"[2, 3]",1,0.12,0.53,[],0.0
"[2, 3]",1,0.12,0.56,[],0.0
"[2, 3]",1,0.12,0.59,[],0.0
"[2, 3]",1,0.12,0.62,[],0.0
"[2, 3]",1,0.12,0.65,[],0.0
"[2, 3]",1,0.12,0.68,[],0.0
"[2, 3]",1,0.12,0.71,[3],0.01141359999999993
"[2, 3]",1,0.12,0.74,[3],0.03919840000000002
"[2, 3]",1,0.12,0.76,[3],0.05772159999999997
"[2, 3]",1,0.12,0.79,"[2, 3]",0.08679720000000013
"[2, 3]",1,0.12,0.82,"[2, 3]",0.11941679999999989
"[2, 3]",1,0.12,0.85,"[2, 3]",0.15203639999999993
"[2, 3]",1,0.12,0.88,[3],0.22769920000000005
"[2, 3]",1,0.12,0.91,[3],0.24077440000000006
"[2, 3]",1,0.12,0.94,[3],0.2538496
"[2, 3]",1,0.12,0.97,[3],0.2669248000000001
"[2, 3]",1,0.12,1.0,[3],0.28
"[2, 3]",1,0.15,0.0,[],0.0
"[2, 3]",1,0.15,0.03,[],0.0
"[2, 3]",1,0.15,0.06,[],0.0
"[2, 3]",1,0.15,0.09,[],0.0
"[2, 3]",1,0.15,0.12,[],0.0
"[2, 3]",1,0.15,0.15,[],0.0
"[2, 3]",1,0.15,0.18,[],0.0
"[2, 3]",1,0.15,0.21,[],0.0
"[2, 3]",1,0.15,0.24,[],0.0
"[2, 3]",1,0.15,0.26,[],0.0
"[2, 3]",1,0.15,0.29,[],0.0
"[2, 3]",1,0.15,0.32,[],0.0
"[2, 3]",1,0.15,0.35,[],0.0
"[2, 3]",1,0.15,0.38,[],0.0
"[2, 3]",1,0.15,0.41,[],0.0
"[2, 3]",1,0.15,0.44,[],0.0
"[2, 3]",1,0.15,0.47,[],0.0
"[2, 3]",1,0.15,0.5,[],0.0
"[2, 3]",1,0.15,0.53,[],0.0
"[2, 3]",1,0.15,0.56,[],0.0
"[2, 3]",1,0.15,0.59,[],0.0
"[2, 3]",1,0.15,0.62,[],0.0
"[2, 3]",1,0.15,0.65,[],0.0
"[2, 3]",1,0.15,0.68,[],0.0
"[2, 3]",1,0.15,0.71,[3],0.01141359999999993
"[2, 3]",1,0.15,0.74,"[2, 3]",0.04074479999999997
"[2, 3]",1,0.15,0.76,"[2, 3]",0.0624911999999999
"[2, 3]",1,0.15,0.79,"[2, 3]",0.09511080000000009
"[2, 3]",1,0.15,0.82,"[2, 3]",0.12773039999999986
"[2, 3]",1,0.15,0.85,"[2, 3]",0.1603499999999999
"[2, 3]",1,0.15,0.88,[3],0.22769920000000005
"[2, 3]",1,0.15,0.91,[3],0.24077440000000006
"[2, 3]",1,0.15,0.94,[3],0.2538496
"[2, 3]",1,0.15,0.97,[3],0.2669248000000001
"[2, 3]",1,0.15,1.0,[3],0.28
"[2, 3]",1,0.18,0.0,[],0.0
"[2, 3]",1,0.18,0.03,[],0.0
"[2, 3]",1,0.18,0.06,[],0.0
"[2, 3]",1,0.18,0.09,[],0.0
"[2, 3]",1,0.18,0.12,[],0.0
"[2, 3]",1,0.18,0.15,[],0.0
"[2, 3]",1,0.18,0.18,[],0.0
"[2, 3]",1,0.18,0.21,[],0.0
"[2, 3]",1,0.18,0.24,[],0.0
"[2, 3]",1,0.18,0.26,[],0.0
"[2, 3]",1,0.18,0.29,[],0.0
"[2, 3]",1,0.18,0.32,[],0.0
"[2, 3]",1,0.18,0.35,[],0.0
"[2, 3]",1,0.18,0.38,[],0.0
"[2, 3]",1,0.18,0.41,[],0.0
"[2, 3]",1,0.18,0.44,[],0.0
"[2, 3]",1,0.18,0.47,[],0.0
"[2, 3]",1,0.18,0.5,[],0.0
"[2, 3]",1,0.18,0.53,[],0.0
"[2, 3]",1,0.18,0.56,[],0.0
"[2, 3]",1,0.18,0.59,[],0.0
"[2, 3]",1,0.18,0.62,[],0.0
"[2, 3]",1,0.18,0.65,[],0.0
"[2, 3]",1,0.18,0.68,[],0.0
"[2, 3]",1,0.18,0.71,"[2, 3]",0.016438799999999955
"[2, 3]",1,0.18,0.74,"[2, 3]",0.0490584
"[2, 3]",1,0.18,0.76,"[2, 3]",0.07080479999999993
"[2, 3]",1,0.18,0.79,"[2, 3]",0.10342440000000014
"[2, 3]",1,0.18,0.82,"[2, 3]",0.13604399999999986
"[2, 3]",1,0.18,0.85,"[2, 3]",0.16866359999999994
"[2, 3]",1,0.18,0.88,[3],0.22769920000000005
"[2, 3]",1,0.18,0.91,[3],0.24077440000000006
"[2, 3]",1,0.18,0.94,[3],0.2538496
"[2, 3]",1,0.18,0.97,[3],0.2669248000000001
"[2, 3]",1,0.18,1.0,[3],0.28
"[2, 3]",1,0.21,0.0,[],0.0
"[2, 3]",1,0.21,0.03,[],0.0
"[2, 3]",1,0.21,0.06,[],0.0
"[2, 3]",1,0.21,0.09,[],0.0
"[2, 3]",1,0.21,0.12,[],0.0
"[2, 3]",1,0.21,0.15,[],0.0
"[2, 3]",1,0.21,0.18,[],0.0
"[2, 3]",1,0.21,0.21,[],0.0
"[2, 3]",1,0.21,0.24,[],0.0
